Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
3362Y;2013-05-07;23.5;17:30;12.6;07:40;18.1;35;14:20;17;15:50;0;0;0;0;0
3362Y;2013-05-08;22.9;13:00;14.6;07:40;18.8;27;22:30;19;21:50;0;0;0;0;0
3362Y;2013-05-09;22.5;17:00;14.8;04:50;18.7;48;16:10;25;16:20;0;0;0;0;0
3362Y;2013-05-10;24.4;17:10;12.0;07:20;18.2;33;18:30;18;18:30;0;0;0;0;0
3362Y;2013-05-11;25.6;15:40;11.6;07:10;18.6;19;15:20;10;01:20;0;0;0;0;0
3362Y;2013-05-12;26.5;18:00;11.2;03:50;18.8;18;12:30;9;18:20;0;0;0;0;0
3362Y;2013-05-13;28.1;16:00;13.5;03:40;20.8;33;23:40;21;23:40;0;0;0;0;0
3362Y;2013-05-14;25.6;16:50;12.8;23:50;19.2;52;22:40;33;21:50;3.2;1.2;0.2;0;1.8
3362Y;2013-05-15;14.9;19:30;8.1;23:50;11.5;54;03:20;39;03:40;1;0;1;0;0
3362Y;2013-05-16;15.3;14:50;4.7;07:20;10;46;18:30;28;18:30;0.4;0.2;0;0;0.2
3362Y;2013-05-17;9.8;18:20;6.0;13:10;7.9;67;14:50;35;14:50;9.2;2;0.8;6.4;0
3362Y;2013-05-18;14.5;18:00;5.3;07:00;9.9;46;08:40;28;08:50;0.2;0;0;0.2;0
3362Y;2013-05-19;12.7;15:40;2.9;06:50;;36;06:00;22;08:00;;0;0;;
3362Y;2013-05-20;17.3;17:10;4.5;05:20;10.9;25;17:40;15;02:10;0;0;0;0;0
3362Y;2013-05-21;19.1;16:50;6.4;07:10;12.8;32;17:50;17;18:00;0;0;0;0;0
3362Y;2013-05-22;24.0;16:00;7.9;06:50;16;29;14:20;13;19:10;0;0;0;0;0
3362Y;2013-05-23;25.3;18:40;8.5;07:10;16.9;26;16:20;11;17:50;0;0;0;0;0
3362Y;2013-05-24;25.7;17:50;10.5;07:00;18.1;28;18:10;15;18:30;0;0;0;0;0
3362Y;2013-05-25;27.1;17:20;10.0;07:00;18.6;31;17:50;14;19:50;0;0;0;0;0
3362Y;2013-05-26;25.1;17:00;12.8;05:20;19;40;18:30;21;16:20;0;0;0;0;0
3362Y;2013-05-27;19.9;18:10;9.0;07:10;14.4;46;23:20;25;07:10;0;0;0;0;0
3362Y;2013-05-28;20.9;18:30;10.0;07:10;15.4;41;00:40;22;01:40;0;0;0;0;0
3362Y;2013-05-29;19.4;16:00;5.7;06:50;12.5;49;23:20;24;22:00;1;0;0;0;1
3362Y;2013-05-30;21.1;16:00;5.8;06:50;13.5;39;01:50;23;02:00;5.6;5.6;0;0;0
3362Y;2013-05-31;21.3;17:20;11.1;06:10;16.2;39;14:40;18;13:40;0;0;0;0;0
3362Y;2013-06-01;25.6;18:00;8.0;06:40;16.8;24;14:50;11;12:10;0;0;0;0;0
3362Y;2013-06-02;26.6;18:40;8.9;06:50;17.8;28;10:50;12;15:20;0;0;0;0;0
