Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
0201D;2013-05-07;20.5;14:50;14.9;02:20;17.7;24;11:30;17;11:40;0;0;0;0;0
0201D;2013-05-08;21.9;12:50;16.1;05:50;19;23;21:50;17;22:00;0;0;0;0;0
0201D;2013-05-09;20.9;17:50;17.0;04:40;18.9;21;23:40;14;00:30;0;0;0;0;0
0201D;2013-05-10;18.9;01:10;16.0;23:30;17.4;35;12:00;28;12:00;0.7;0.1;0.6;0;0
0201D;2013-05-11;19.0;18:20;15.7;02:20;17.3;30;12:40;25;12:40;0.3;0;0.2;0.1;0
0201D;2013-05-12;19.1;10:30;15.6;07:30;17.4;56;00:40;24;22:40;0;0;0;0;0
0201D;2013-05-13;19.4;11:30;15.2;06:10;17.3;40;18:10;26;16:00;0;0;0;0;0
0201D;2013-05-14;18.3;14:40;15.4;06:30;16.8;28;11:40;22;11:20;0.3;0;0;0.2;0.1
0201D;2013-05-15;19.6;13:10;13.3;22:40;16.5;54;17:10;45;17:10;17.7;0;0;0.1;17.6
0201D;2013-05-16;16.1;19:20;11.3;08:50;13.7;41;14:40;31;14:20;3.1;0.7;1.3;0;1.1
0201D;2013-05-17;18.0;12:40;11.9;06:30;14.9;39;16:20;29;16:30;1.3;1.3;0;0;0
0201D;2013-05-18;17.9;15:30;13.7;08:20;15.8;62;17:00;33;16:00;1.8;0.3;1.5;0;0
0201D;2013-05-19;19.6;14:20;12.3;20:50;16;44;15:50;35;18:20;6;0;0;2.3;3.7
0201D;2013-05-20;16.6;15:40;12.2;07:10;14.4;33;14:30;25;15:30;2.5;0.6;1.9;0;0
0201D;2013-05-21;19.0;12:00;11.6;06:20;15.3;27;17:20;21;17:20;0;0;0;0;0
0201D;2013-05-22;25.0;16:10;14.6;06:20;19.8;39;15:40;27;19:10;0;0;0;0;0
0201D;2013-05-23;22.2;17:10;15.7;06:50;19;55;18:30;31;15:30;0;0;0;0;0
0201D;2013-05-24;17.1;11:00;13.3;06:40;15.2;50;16:10;36;15:20;0;0;0;0;0
0201D;2013-05-25;17.0;13:30;11.3;07:00;14.2;44;04:40;35;21:50;0;0;0;0;0
0201D;2013-05-26;17.8;17:40;13.4;04:30;15.6;40;17:50;29;16:10;0;0;0;0;0
0201D;2013-05-27;18.7;12:10;15.3;03:30;17;27;13:50;19;13:50;0;0;0;0;0
0201D;2013-05-28;21.1;17:00;13.9;05:50;17.5;68;17:20;48;17:30;0;0;0;0;0
0201D;2013-05-29;20.6;17:00;13.0;08:20;16.8;57;15:30;38;18:40;0;0;0;0;0
0201D;2013-05-30;18.7;22:10;11.1;06:10;14.9;32;22:40;23;15:00;0;0;0;0;0
0201D;2013-05-31;20.5;13:40;14.7;07:00;17.6;26;15:00;21;14:50;0;0;0;0;0
0201D;2013-06-01;28.6;17:30;16.4;02:00;22.5;38;06:00;25;18:20;0;0;0;0;0
0201D;2013-06-02;22.8;10:40;17.3;06:40;20;36;05:30;20;16:20;0;0;0;0;0
0201D;2013-06-03;24.5;13:40;9.5;07:20;;31;18:30;15;18:00;;0;0;0;
0201D;2013-06-04;23.9;13:10;10.4;06:20;;33;16:50;13;16:20;;;;;
0201D;2013-06-05;24.1;14:50;12.2;04:50;;31;16:50;14;17:20;;;0;0;0
0201D;2013-06-06;22.8;15:20;16.5;06:30;19.6;18;17:20;14;10:20;0;0;0;0;0
0201D;2013-06-07;21.0;09:30;17.7;05:10;19.4;30;15:00;26;15:00;0;0;0;0;0
0201D;2013-06-08;22.3;18:50;13.9;11:20;18.1;41;17:20;27;16:50;19.7;0;19.7;0;0
0201D;2013-06-09;22.4;12:30;15.7;06:20;19;46;14:40;24;14:40;0;0;0;0;0
0201D;2013-06-10;23.8;15:10;9.8;05:50;;28;18:00;14;18:00;;0;0;0;
0201D;2013-06-11;23.2;14:10;17.1;06:40;20.2;18;14:50;15;15:00;0;0;0;0;0
0201D;2013-06-12;24.3;10:40;19.0;02:00;21.6;32;16:50;27;17:10;0;0;0;0;0
0201D;2013-06-13;24.6;09:40;19.5;05:50;22.1;32;15:30;27;15:30;0;0;0;0;0
0201D;2013-06-14;23.8;09:40;19.7;06:10;21.8;33;18:10;27;18:10;0;0;0;0;0
0201D;2013-06-15;25.4;15:40;19.1;07:00;22.3;22;16:10;17;16:10;0;0;0;0;0
0201D;2013-06-16;30.7;13:30;16.5;23:59;;28;16:40;13;14:50;;;0;0;0
0201D;2013-06-17;27.1;13:50;15.6;04:40;;40;15:20;18;14:20;;0;0;;0
0201D;2013-06-18;22.7;09:10;20.7;15:40;21.7;46;19:10;39;13:40;1.9;0;0;1.9;0
0201D;2013-06-19;24.6;10:40;18.3;05:00;21.4;39;16:00;30;15:10;0.1;0.1;0;0;0
0201D;2013-06-20;24.6;18:20;19.1;05:20;21.9;42;20:10;30;16:10;0;0;0;0;0
0201D;2013-06-21;24.6;12:20;13.5;06:10;;23;19:10;9;18:40;;0;;;
0201D;2013-06-22;25.2;14:30;12.6;06:10;;26;19:30;10;20:00;;;0;0;0
0201D;2013-06-23;23.6;11:30;19.1;07:00;21.4;45;20:10;35;20:10;0;0;0;0;0
0201D;2013-06-24;21.2;11:40;17.1;08:10;19.2;34;15:20;26;12:40;0;0;0;0;0
0201D;2013-06-25;22.0;11:00;18.9;02:00;20.4;29;16:40;23;12:10;0;0;0;0;0
0201D;2013-06-26;23.5;15:50;19.1;04:20;21.3;27;17:30;22;17:50;0;0;0;0;0
0201D;2013-06-27;22.9;13:40;19.2;05:10;21.1;41;13:40;23;14:30;0;0;0;0;0
0201D;2013-06-28;24.1;14:50;20.1;05:30;22.1;40;15:00;29;15:50;0;0;0;0;0
0201D;2013-06-29;23.7;11:40;19.8;05:50;21.8;31;18:10;25;17:50;0;0;0;0;0
0201D;2013-06-30;23.8;14:50;20.0;04:10;21.9;28;16:40;23;16:40;0;0;0;0;0
0201D;2013-07-01;24.8;12:40;20.3;23:59;22.5;21;02:10;17;22:00;0;0;0;0;0
0201D;2013-07-02;24.7;15:10;20.1;02:40;22.4;24;13:20;18;13:20;0;0;0;0;0
0201D;2013-07-03;25.0;14:40;20.7;06:30;22.9;24;10:50;20;11:00;0;0;0;0;0
0201D;2013-07-04;25.1;09:20;21.7;00:50;23.4;33;11:50;27;12:00;0;0;0;0;0
0201D;2013-07-05;26.1;13:00;21.1;05:30;23.6;26;16:10;15;16:00;0;0;0;0;0
0201D;2013-07-06;27.3;13:30;22.6;05:40;24.9;18;17:20;13;21:20;0;0;0;0;0
0201D;2013-07-07;28.1;14:30;22.3;04:40;25.2;18;15:30;14;10:00;0;0;0;0;0
0201D;2013-07-08;26.7;02:10;23.6;22:40;25.2;22;10:40;18;10:40;0;0;0;0;0
0201D;2013-07-09;27.3;13:00;22.7;06:30;25;22;16:30;17;16:10;0;0;0;0;0
0201D;2013-07-10;26.0;21:20;22.4;05:40;24.2;34;15:40;25;15:00;0;0;0;0;0
0201D;2013-07-11;26.9;15:10;22.5;23:50;24.7;24;15:40;19;12:50;1;0;0;0.8;0.2
0201D;2013-07-12;27.7;13:00;21.7;05:40;24.7;25;18:50;21;19:00;0;0;0;0;0
0201D;2013-07-13;28.0;21:10;24.0;07:10;26;32;20:50;24;16:00;0;0;0;0;0
0201D;2013-07-14;28.3;10:40;23.9;23:30;26.1;42;05:00;18;13:50;0;0;0;0;0
0201D;2013-07-15;29.4;11:50;23.3;06:10;26.3;28;17:00;23;17:10;0;0;0;0;0
0201D;2013-07-16;29.7;10:30;23.4;06:20;26.6;60;19:00;28;17:20;0;0;0;0;0
0201D;2013-07-17;29.1;14:30;24.3;00:00;26.7;28;05:20;18;21:00;0;0;0;0;0
0201D;2013-07-18;29.8;12:00;21.7;06:30;25.8;47;03:10;27;16:00;10.1;10;0.1;0;0
0201D;2013-07-19;27.1;12:40;22.7;06:50;24.9;27;15:30;23;15:20;0;0;0;0;0
0201D;2013-07-20;28.0;16:50;21.9;23:59;24.9;28;19:30;24;19:30;0.1;0.1;0;0;0
0201D;2013-07-21;28.2;18:00;21.9;00:00;25.1;23;13:50;19;13:50;0;0;0;0;0
0201D;2013-07-22;32.3;13:30;19.8;04:10;;27;14:50;11;14:30;;0;0;;
0201D;2013-07-23;30.8;14:20;18.9;04:50;;41;15:30;14;16:00;;;0;0;0
0201D;2013-07-24;29.2;13:50;23.5;05:50;26.4;36;15:40;30;15:50;0;0;0;0;0
0201D;2013-07-25;28.0;15:50;24.0;06:50;26;30;17:20;26;17:20;0;0;0;0;0
0201D;2013-07-26;34.6;13:20;20.1;23:50;;25;18:50;12;14:30;;0;0;;
0201D;2013-07-27;33.9;16:10;19.5;07:00;;30;16:30;14;17:40;;;0;0;0
0201D;2013-07-28;31.3;17:00;25.1;07:50;28.2;41;17:20;28;15:20;0;0;0;0;0
0201D;2013-07-29;28.4;00:00;23.0;06:50;25.7;47;02:40;23;02:40;0.2;0.2;0;0;0
0201D;2013-07-30;27.9;17:20;22.9;06:30;25.4;42;17:00;27;15:20;0;0;0;0;0
0201D;2013-07-31;27.9;13:30;22.8;05:30;25.3;32;17:30;26;17:30;0;0;0;0;0
0201D;2013-08-01;27.1;17:30;23.5;07:00;25.3;27;14:10;22;11:10;0;0;0;0;0
0201D;2013-08-02;28.3;10:00;22.9;07:00;25.6;28;12:40;23;12:40;0;0;0;0;0
0201D;2013-08-03;28.3;09:40;23.2;05:30;25.8;39;14:00;28;14:00;0;0;0;0;0
0201D;2013-08-04;29.2;14:10;23.2;07:00;26.2;19;21:00;15;21:00;0;0;0;0;0
0201D;2013-08-05;28.4;19:50;23.4;07:10;25.9;29;16:10;24;14:30;0;0;0;0;0
0201D;2013-08-06;28.1;16:10;24.7;07:10;26.4;28;11:30;22;14:50;0;0;0;0;0
0201D;2013-08-07;28.4;13:30;24.7;06:30;26.6;25;22:30;22;22:40;0;0;0;0;0
