Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
9091R;2013-05-07;23.9;15:50;13.4;06:50;18.6;46;05:50;31;05:20;0.4;0;0.2;0;0.2
9091R;2013-05-08;20.1;18:50;12.5;23:59;16.3;50;03:00;37;02:50;3.2;0;2.5;0.7;0
9091R;2013-05-09;14.0;15:50;9.2;23:30;11.6;22;22:40;15;16:40;7.6;0;2.5;5;0.1
9091R;2013-05-10;15.5;15:10;7.9;04:50;11.7;30;19:50;22;20:20;0;0;0;0;0
9091R;2013-05-11;16.2;15:50;6.9;22:50;11.6;35;19:10;23;18:20;0;0;0;0;0
9091R;2013-05-12;13.6;13:30;5.1;23:59;9.4;28;14:50;21;18:00;0.1;0;0.1;0;0
9091R;2013-05-13;20.1;15:50;0.8;06:30;10.5;35;19:10;26;18:30;0;0;0;0;0
9091R;2013-05-14;24.1;16:10;4.1;04:20;14.1;37;17:20;27;17:20;5.4;0;0;0;5.4
9091R;2013-05-15;12.4;14:20;5.0;23:59;8.7;45;17:10;26;16:50;;;3.5;0;0.2
9091R;2013-05-16;13.9;14:50;0.5;07:00;7.2;41;17:30;24;12:10;1.2;0;0;0.7;0.5
9091R;2013-05-17;16.4;15:40;5.4;02:00;10.9;46;17:40;29;17:30;3.2;0.1;2.9;0;0.2
9091R;2013-05-18;12.9;14:30;6.0;07:20;9.4;46;14:10;29;13:40;3.5;1.4;2.1;0;0
9091R;2013-05-19;14.3;15:00;5.8;23:10;10.1;45;17:00;33;17:00;2.1;0;0;2.1;0
9091R;2013-05-20;12.4;16:20;3.2;03:00;;37;16:00;23;16:00;;0;;;0
9091R;2013-05-21;11.3;13:50;0.4;06:20;5.9;39;23:10;24;23:10;0;0;0;0;0
9091R;2013-05-22;10.7;16:10;7.5;04:20;;48;18:20;28;18:20;0;0;0;0;0
9091R;2013-05-23;10.9;12:40;7.9;22:20;9.4;41;12:40;23;12:40;0.5;0;0.2;0.1;0.2
9091R;2013-05-24;14.6;18:10;5.9;07:40;10.3;41;10:40;29;14:30;0.1;0.1;0;0;0
9091R;2013-05-25;15.1;17:20;4.3;23:30;9.7;45;17:10;23;17:10;0.3;0;0.3;0;0
9091R;2013-05-26;21.6;15:40;0.7;02:40;11.2;46;17:40;35;17:40;0.7;0;0;0;0.7
9091R;2013-05-27;21.1;16:30;8.4;03:10;14.8;41;18:20;25;18:30;8;0;5.5;0;2.5
9091R;2013-05-28;14.7;15:30;6.8;23:59;10.8;50;16:20;32;15:00;5.9;4.4;1.5;0;0
9091R;2013-05-29;14.4;17:20;3.2;03:40;8.8;48;18:50;34;18:50;0.7;0;0.2;0.5;0
9091R;2013-05-30;11.4;17:40;6.3;00:00;8.8;48;18:30;31;11:30;6.2;0.3;0;5.3;0.6
9091R;2013-05-31;11.7;12:40;7.8;01:00;9.8;61;12:40;39;12:40;1.1;0;0.2;0.7;0.2
9091R;2013-06-01;13.8;19:00;9.4;06:00;11.6;42;18:50;24;11:20;0;0;0;0;0
9091R;2013-06-02;15.0;18:40;8.4;22:50;11.7;37;13:30;25;20:20;0;0;0;0;0
9091R;2013-06-03;18.6;17:50;7.0;23:59;12.8;37;16:20;24;15:50;0;0;0;0;0
9091R;2013-06-04;23.0;16:50;1.8;06:20;12.4;33;18:40;24;20:30;0;0;0;0;0
9091R;2013-06-05;29.4;17:00;2.8;06:30;16.1;32;19:50;21;19:40;0;0;0;0;0
9091R;2013-06-06;26.7;13:40;9.0;06:20;17.9;52;14:50;35;14:50;3.5;0;0;1;2.5
9091R;2013-06-07;21.7;14:30;9.5;05:50;15.6;63;15:50;41;15:50;15.9;0;0.2;6.1;9.6
9091R;2013-06-08;15.3;13:50;10.8;06:40;13.1;18;01:10;13;00:40;13.2;2.3;7.5;3.2;0.2
9091R;2013-06-09;16.7;16:00;11.2;05:40;14;45;15:30;28;15:30;16.3;6.3;9.4;0.6;0
9091R;2013-06-10;25.5;15:40;11.0;07:10;18.3;24;20:20;18;20:20;0;0;0;0;0
9091R;2013-06-11;26.7;19:40;12.9;04:30;19.8;28;21:30;18;08:20;0;0;0;0;0
