Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
1561I;2013-05-07;18.4;18:10;12.2;03:40;;22;18:30;10;18:50;;3;0.4;;1.4
1561I;2013-05-08;20.4;18:30;10.1;04:40;15.3;22;16:20;13;17:40;2;0;2;0;0
1561I;2013-05-09;16.8;19:00;6.5;23:59;11.6;22;20:00;15;20:00;7.8;1;6.2;0.6;0
1561I;2013-05-10;19.6;16:50;0.5;06:50;10.1;28;17:50;14;19:50;0;0;0;0;0
1561I;2013-05-11;20.4;17:30;-1.3;07:20;9.5;24;19:30;15;20:00;0;0;0;0;0
1561I;2013-05-12;22.3;16:40;1.6;07:30;11.9;24;19:00;14;20:20;0;0;0;0;0
1561I;2013-05-13;24.5;16:00;4.0;07:20;14.3;29;19:40;16;19:40;0;0;0;0;0
1561I;2013-05-14;21.3;14:10;5.2;07:10;13.2;41;17:50;23;17:50;0;0;0;0;0
1561I;2013-05-15;14.6;15:10;3.0;07:20;8.8;37;16:10;22;16:10;2.8;1.2;0;0;1.6
1561I;2013-05-16;9.9;15:40;1.0;04:10;5.4;36;15:30;18;15:30;4;0;0.2;0;3.8
1561I;2013-05-17;10.1;17:00;2.2;07:10;6.2;30;17:20;14;17:30;2.2;1.2;0.2;0.6;0.2
1561I;2013-05-18;7.6;14:20;1.5;06:50;4.5;37;15:40;21;15:40;6;3;1.6;1.4;0
1561I;2013-05-19;15.6;17:20;6.3;06:30;;35;18:30;17;18:30;;0.2;0;;
1561I;2013-05-20;17.9;16:30;0.0;06:50;8.9;28;18:40;17;18:40;0;0;0;0;0
1561I;2013-05-21;19.8;16:40;1.8;07:20;10.8;27;16:50;15;20:50;0;0;0;0;0
1561I;2013-05-22;23.0;15:20;3.2;07:10;13.1;35;17:20;10;17:40;0;0;0;0;0
1561I;2013-05-23;22.0;16:30;2.2;07:00;12.1;34;18:30;15;18:30;0;0;0;0;0
1561I;2013-05-24;21.0;16:50;0.1;07:30;10.6;28;17:50;14;17:50;0;0;0;0;0
1561I;2013-05-25;23.2;17:00;0.8;06:40;12;24;18:50;14;19:20;0;0;0;0;0
1561I;2013-05-26;20.4;15:50;4.0;07:20;12.2;37;20:30;19;16:50;0;0;0;0;0
1561I;2013-05-27;18.1;18:00;1.3;06:40;9.7;33;18:10;17;17:20;0;0;0;0;0
1561I;2013-05-28;13.3;14:00;3.0;07:00;8.2;50;17:10;25;15:30;2.4;0.4;0.4;0.2;1.4
1561I;2013-05-29;14.2;14:10;4.3;07:10;9.3;37;14:00;19;14:00;3.2;0.6;0;2;0.6
1561I;2013-05-30;16.9;18:20;4.4;02:40;10.6;27;15:30;14;13:30;0.2;0.2;0;0;0
1561I;2013-05-31;19.6;17:00;2.0;05:10;10.8;32;16:40;12;16:10;0;0;0;0;0
1561I;2013-06-01;21.8;18:10;2.7;07:20;12.2;27;19:50;13;19:50;0;0;0;0;0
1561I;2013-06-02;24.0;16:50;3.3;07:10;13.6;27;20:20;16;20:20;0;0;0;0;0
1561I;2013-06-03;24.3;17:10;3.6;07:20;13.9;30;12:50;15;02:00;0;0;0;0;0
1561I;2013-06-04;28.8;19:00;9.2;07:20;;28;01:50;17;01:40;;0;;0;0
1561I;2013-06-05;26.8;16:20;8.1;07:10;17.4;36;18:10;18;17:50;0;0;0;0;0
1561I;2013-06-06;21.3;18:30;9.1;06:50;15.2;32;20:10;16;20:50;0.8;0;0;0.8;0
1561I;2013-06-07;19.2;16:20;9.7;07:10;;26;20:20;13;20:50;;0;0.2;0.2;
1561I;2013-06-08;14.2;17:00;9.5;06:40;;22;12:10;11;11:10;;0;;1;0.2
1561I;2013-06-09;21.7;16:50;9.3;06:10;15.5;30;17:50;15;19:20;0;0;0;0;0
1561I;2013-06-10;22.2;16:10;6.9;05:40;14.6;35;16:30;19;16:30;0;0;0;0;0
1561I;2013-06-11;23.9;18:00;12.4;07:20;18.1;30;16:20;16;20:40;0;0;0;0;0
1561I;2013-06-12;28.7;17:00;9.5;06:50;19.1;31;16:40;17;16:50;0;0;0;0;0
1561I;2013-06-13;24.6;18:10;11.4;03:20;18;21;20:50;12;19:10;0.2;0;0.2;0;0
1561I;2013-06-14;26.0;16:40;9.1;07:30;17.6;31;19:00;18;19:00;0;0;0;0;0
1561I;2013-06-15;26.9;19:20;4.1;07:10;15.5;25;20:00;12;20:20;0;0;0;0;0
1561I;2013-06-16;25.3;15:40;7.3;06:30;16.3;33;16:30;19;16:50;0;0;0;0;0
1561I;2013-06-17;15.0;15:50;8.6;23:59;11.8;34;16:00;21;15:10;9.6;7.6;1;0.2;0.8
1561I;2013-06-18;19.3;12:50;4.4;07:30;11.8;33;15:20;15;15:20;0;0;0;0;0
1561I;2013-06-19;16.9;16:50;4.3;05:50;10.6;38;15:00;24;19:10;0;0;0;0;0
1561I;2013-06-20;21.7;15:20;3.3;07:30;12.5;35;15:50;16;00:20;0.8;0;0;0;0.8
1561I;2013-06-21;21.4;17:00;10.7;07:20;16;30;17:20;16;15:40;0;0;0;0;0
1561I;2013-06-22;27.0;15:40;5.7;06:50;16.3;33;18:10;17;17:40;0;0;0;0;0
1561I;2013-06-23;25.2;17:00;5.0;07:10;15.1;24;14:00;14;19:20;0;0;0;0;0
1561I;2013-06-24;30.9;19:30;8.1;07:30;;21;20:00;13;20:00;;0;0;;0
1561I;2013-06-25;29.6;18:10;7.0;07:10;18.3;27;16:10;14;23:50;0;0;0;0;0
