Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
3514B;2013-05-07;19.1;16:50;10.9;02:50;15;33;18:30;23;13:20;0;0;0;0;0
3514B;2013-05-08;20.2;18:00;12.7;23:59;16.5;34;13:20;26;13:20;0;0;0;0;0
3514B;2013-05-09;21.3;18:30;15.3;04:20;;27;18:10;17;18:10;;0;0;;0
3514B;2013-05-10;21.9;17:40;10.7;08:40;16.3;38;08:40;25;08:40;0.2;0;0.2;0;0
3514B;2013-05-11;22.6;16:30;9.3;08:50;16;63;08:20;33;08:40;0;0;0;0;0
3514B;2013-05-12;23.7;16:50;10.2;05:50;17;42;05:00;31;05:00;0;0;0;0;0
3514B;2013-05-13;24.7;17:10;12.4;05:50;18.6;38;02:40;27;02:40;0;0;0;0;0
3514B;2013-05-14;21.3;14:30;11.7;23:30;16.5;58;19:10;26;19:10;0.8;0;0;0;0.8
3514B;2013-05-15;12.5;00:00;6.8;11:40;9.7;46;05:20;26;02:10;1;0;1;0;0
3514B;2013-05-16;12.1;14:20;3.7;07:10;7.9;44;18:30;26;17:30;5.2;0.4;0;0;4.8
3514B;2013-05-17;8.2;16:10;3.3;22:00;5.7;36;16:40;22;16:40;11.8;6;2;2.8;1
3514B;2013-05-18;8.9;18:40;3.2;05:10;6;44;19:10;23;19:10;8.8;0.6;1.2;5.6;1.4
3514B;2013-05-19;16.0;17:00;6.0;06:50;;43;18:40;30;18:50;;0;0;;
3514B;2013-05-20;12.5;16:10;4.0;01:20;8.3;33;17:30;26;08:30;1.2;0;0;0.6;0.6
3514B;2013-05-21;14.3;13:30;5.3;08:00;9.8;40;18:30;24;18:20;0;0;0;0;0
3514B;2013-05-22;20.1;17:00;7.7;06:50;13.9;46;04:20;32;05:00;0;0;0;0;0
3514B;2013-05-23;21.0;16:50;10.5;06:50;15.8;49;07:20;36;08:10;0;0;0;0;0
3514B;2013-05-24;20.5;17:50;10.5;07:30;15.5;40;01:20;31;09:00;0;0;0;0;0
3514B;2013-05-25;24.0;17:20;10.3;06:10;17.2;43;02:20;29;05:40;0;0;0;0;0
3514B;2013-05-26;21.1;16:20;9.9;23:59;15.5;51;13:20;30;15:40;0;0;0;0;0
3514B;2013-05-27;17.7;17:00;7.2;07:40;12.5;39;06:00;26;04:50;0;0;0;0;0
3514B;2013-05-28;16.9;16:20;7.7;01:40;12.3;49;15:00;24;23:40;0.6;0;0.6;0;0
3514B;2013-05-29;14.9;16:50;5.0;05:40;9.9;75;23:59;36;05:10;5.8;0;0;0;5.8
3514B;2013-05-30;24.3;18:00;6.3;06:10;;38;02:00;23;01:30;;0.6;0;;0
3514B;2013-05-31;17.9;18:40;6.3;07:30;12.1;47;18:20;26;10:40;0;0;0;0;0
3514B;2013-06-01;19.5;17:20;6.6;07:50;13;58;09:30;35;09:10;0;0;0;0;0
3514B;2013-06-02;20.9;18:30;9.7;06:50;15.3;49;08:20;30;08:30;0;0;0;0;0
3514B;2013-06-03;25.4;17:20;10.4;08:20;17.9;41;02:20;30;09:00;0;0;0;0;0
