Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
4245X;2013-05-07;25.9;16:20;11.9;05:00;18.9;23;23:30;13;23:30;0;0;0;0;0
4245X;2013-05-08;23.3;11:50;15.1;04:10;19.2;19;00:50;12;00:40;0;0;0;0;0
4245X;2013-05-09;24.5;16:20;12.0;06:30;18.3;27;12:20;12;12:20;0;0;0;0;0
4245X;2013-05-10;25.5;15:10;10.9;07:10;18.2;26;16:20;10;13:50;0;0;0;0;0
4245X;2013-05-11;25.1;17:20;10.5;06:40;17.8;50;13:50;12;13:30;0;0;0;0;0
4245X;2013-05-12;26.5;18:10;10.0;07:00;18.3;21;12:20;14;23:00;0;0;0;0;0
4245X;2013-05-13;27.6;17:00;13.2;05:30;20.4;21;13:30;11;21:20;0;0;0;0;0
4245X;2013-05-14;26.1;15:10;11.4;23:59;18.8;28;05:00;15;05:20;2;0.2;0;0.2;1.6
4245X;2013-05-15;15.1;14:00;7.5;23:30;11.3;33;18:40;12;18:50;3.2;0.2;0;0.4;2.6
4245X;2013-05-16;15.8;17:10;4.5;06:30;10.2;30;23:40;9;17:10;0.4;0;0;0;0.4
4245X;2013-05-17;12.6;18:00;6.0;07:30;9.3;58;13:30;24;13:40;17.6;4.6;6.6;5;1.4
4245X;2013-05-18;14.7;16:20;5.9;06:40;10.3;31;15:00;10;15:30;0.2;0;0;0.2;0
4245X;2013-05-19;15.7;17:30;5.9;07:20;;40;17:50;23;18:40;;0;0;;
4245X;2013-05-20;16.1;15:50;4.2;04:40;10.2;28;17:50;17;21:50;0;0;0;0;0
4245X;2013-05-21;19.4;18:50;6.7;07:30;13;31;17:30;16;00:50;0;0;0;0;0
4245X;2013-05-22;23.7;18:20;7.2;06:00;15.5;21;15:30;12;15:30;0;0;0;0;0
4245X;2013-05-23;25.0;16:50;9.7;06:50;17.3;21;17:20;12;00:10;0;0;0;0;0
4245X;2013-05-24;25.3;16:30;10.8;06:30;18;23;17:40;10;22:00;0;0;0;0;0
4245X;2013-05-25;26.7;17:10;10.1;06:20;18.4;27;15:00;13;14:50;0;0;0;0;0
4245X;2013-05-26;24.5;13:40;11.4;07:10;17.9;27;15:50;13;02:20;0;0;0;0;0
